age,income_group,income_section,state,nuts2,district,plz,education,children,job_field_maingroup,job_field_group,religion,religion_practice,religion_christian,religion_islam,migration_b_germany,migration_b_g_city,migration_b_g_state,migration_b_g_nuts2,migration_b_g_district,migration_b_country,migration_s_germany,migration_s_g_city,migration_s_g_state,migration_s_g_nuts2,migration_s_g_district,migration_s_country,migration_region,subject_well_being,innovation,climate_state_manmade,politics_orientation,politics_climate,soc_inequ_climate,covid_coping,covid_finance,unemployment_rate,patent,job_Fulltime,job_Lehre,job_Other,job_Parttime,job_Pensioner,job_Selfemployed,job_Student (School),job_Student (Uni),"job_Unemployed, job seeking","job_Unemployed, not job seeking",marital_status_Divorced,marital_status_Married,marital_status_Umarried,marital_status_Widowed,gender_Female,gender_Male,politics_vote_AfD,politics_vote_Bündnis 90|Die Grünen,politics_vote_CDU|CSU,politics_vote_Die Linke,politics_vote_FDP,politics_vote_Other,politics_vote_SPD
50,2.0,20.0,9,9,250,46147,3.0,2.0,3,13,6,0.0,7,4,1,1620,9,9,252,92,1,3155,9,9,249,82,0,8.0,6.0,0.0,1.10878705086646,0.0,4.0,0.18058881,-0.87218261,18,36,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
34,2.0,20.0,9,9,250,46147,6.0,2.0,10,28,1,2.0,0,4,1,1620,9,9,252,92,1,3155,9,9,249,82,0,7.2,6.0,2.0,-0.8294444571019296,3.0,1.0,0.18058881,-0.87218261,18,36,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
56,0.0,11.0,9,9,250,46147,5.0,2.0,7,14,1,2.0,0,4,1,1620,9,9,252,92,1,3155,9,9,249,82,0,9.1,7.0,3.0,-1.28549892956508,1.0,2.0,0.18058881,-0.87218261,18,36,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
44,1.0,18.0,9,9,250,46147,3.0,,3,12,6,0.0,7,4,1,459,9,9,79,92,1,3155,9,9,249,82,0,7.5,7.0,3.0,1.10878705086646,2.0,3.0,0.18058881,-0.87218261,18,36,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
39,0.0,6.0,9,9,250,46147,4.0,,10,28,1,0.0,6,4,1,541,15,33,94,92,1,4604,9,0,88,82,1992,7.0,4.0,2.0,-0.0883559393493102,2.0,1.0,0.18058881,-0.87218261,18,36,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
37,2.0,19.0,9,9,250,46149,6.0,,3,40,6,0.0,7,4,1,1620,9,9,252,92,1,3155,9,9,249,82,0,8.2,4.0,2.0,0.1966781059401588,2.0,2.0,0.18058881,-0.87218261,18,36,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
68,1.0,12.0,9,9,250,46149,5.0,1.0,7,9,1,1.0,6,4,1,1620,9,9,252,92,1,3155,9,9,249,82,0,6.0,4.0,3.0,-0.0313491302914166,3.0,2.0,-0.94753951,-0.87218261,18,36,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
54,1.0,17.0,9,9,250,46149,3.0,1.0,4,39,1,0.0,6,4,1,2461,9,9,398,92,1,4776,9,9,395,82,1988,5.1,4.0,0.0,1.735861950503291,2.0,1.0,-0.94753951,1.6212416,18,36,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
48,1.0,17.0,9,9,250,46149,5.0,2.0,3,40,1,0.0,6,4,1,1620,9,9,252,92,1,3155,9,9,249,82,0,6.7,6.0,2.0,2.02089599579276,3.0,3.0,0.18058881,1.6212416,18,36,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
68,1.0,17.0,9,9,250,46149,6.0,3.0,0,30,1,0.0,6,4,1,1620,9,9,252,92,1,3155,9,9,249,82,0,6.0,6.0,3.0,-1.228492120507186,4.0,2.0,0.18058881,1.6212416,18,36,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
59,2.0,20.0,9,9,250,46149,6.0,1.0,4,8,1,1.0,6,4,1,1620,9,9,252,92,1,3155,9,9,249,82,0,5.0,2.0,3.0,0.4817121512296279,2.0,3.0,-0.94753951,1.6212416,18,36,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
42,1.0,16.0,9,22,42,46236,5.0,2.0,9,26,1,0.0,0,4,1,301,9,22,44,92,1,555,9,22,41,82,0,8.3,6.0,2.0,1.051780241808566,4.0,1.0,0.18058881,1.6212416,12,36,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
26,0.0,1.0,9,9,96,46236,1.0,,10,28,3,2.0,7,3,0,2513,16,38,404,73,0,4876,16,38,401,64,2017,6.1,4.0,2.0,0.3106917240559465,0.0,2.0,-0.94753951,-0.041041251,18,36,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
47,1.0,18.0,9,22,42,46236,4.0,3.0,3,3,1,4.0,0,4,1,301,9,22,44,92,1,555,9,22,41,82,0,8.0,6.0,3.0,-0.487403602754567,3.0,3.0,0.18058881,2.4523828,12,36,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
54,1.0,18.0,9,22,42,46238,5.0,3.0,7,6,1,1.0,6,4,1,301,9,22,44,92,1,555,9,22,41,82,0,4.0,4.0,0.0,1.621848332387504,2.0,3.0,-0.94753951,-0.87218261,12,36,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
18,1.0,14.0,9,22,42,46238,4.0,,10,28,3,3.0,7,3,1,301,9,22,44,92,1,555,9,22,41,82,0,4.5,6.0,3.0,-1.798560211086125,3.0,1.0,-0.94753951,-0.041041251,12,36,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
28,0.0,10.0,9,22,42,46238,2.0,,10,28,6,0.0,7,4,1,1485,9,9,228,92,1,3155,9,9,249,82,0,3.3,4.0,3.0,-0.6584240299282483,3.0,3.0,0.18058881,-0.87218261,12,36,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
47,1.0,17.0,9,22,42,46238,6.0,,10,28,6,0.0,7,4,1,301,9,22,44,92,1,555,9,22,41,82,0,8.8,6.0,3.0,-0.5444104118124605,3.0,3.0,-0.94753951,-0.87218261,12,36,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
59,1.0,12.0,9,9,96,46240,2.0,2.0,4,43,1,1.0,6,4,1,557,9,9,98,92,1,513,9,9,37,82,0,7.1,6.0,3.0,-1.114478502391399,3.0,2.0,0.18058881,0.79010016,18,36,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
33,2.0,19.0,9,22,42,46240,5.0,1.0,3,13,1,0.0,0,4,1,301,9,22,44,92,1,555,9,22,41,82,0,1.0,6.0,2.0,0.1966781059401588,2.0,2.0,0.18058881,-0.041041251,12,36,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
55,0.0,7.0,9,22,42,46242,2.0,,8,22,1,1.0,0,4,1,301,9,22,44,92,1,555,9,22,41,82,0,6.2,4.0,3.0,0.7097393874612034,2.0,1.0,0.18058881,0.79010016,12,36,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
58,1.0,15.0,9,22,42,46242,6.0,3.0,0,27,6,0.0,7,4,1,301,9,22,44,92,1,555,9,22,41,82,0,9.1,2.0,3.0,-0.0883559393493102,4.0,2.0,0.18058881,-0.041041251,12,36,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
58,1.0,15.0,9,22,42,46242,6.0,3.0,0,27,6,0.0,7,4,1,301,9,22,44,92,1,555,9,22,41,82,0,9.0,6.0,3.0,-0.0883559393493102,3.0,3.0,-0.94753951,-0.041041251,12,36,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
36,1.0,14.0,9,9,96,46244,6.0,,7,9,1,1.0,6,4,1,1997,9,9,398,92,1,3917,9,9,395,82,0,9.1,7.0,2.0,0.3106917240559465,4.0,1.0,-0.94753951,0.79010016,18,36,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
36,2.0,19.0,9,22,42,46244,5.0,1.0,3,13,1,0.0,6,4,1,301,9,22,44,92,1,555,9,22,41,82,0,8.5,0.0,2.0,-1.28549892956508,2.0,1.0,0.18058881,0.79010016,12,36,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
34,1.0,15.0,9,22,42,46244,6.0,1.0,6,18,1,1.0,0,4,1,1492,9,22,231,92,1,2910,9,22,228,82,0,6.8,6.0,3.0,0.3676985331138402,3.0,2.0,0.18058881,-0.87218261,12,36,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
50,0.0,10.0,9,22,42,46244,5.0,1.0,10,28,1,0.0,0,4,1,301,9,22,44,92,1,555,9,22,41,82,0,4.0,4.0,3.0,-0.0883559393493102,2.0,4.0,0.18058881,-0.87218261,12,36,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
63,2.0,19.0,9,22,42,46244,6.0,2.0,6,21,1,4.0,0,4,1,301,9,22,44,92,1,555,9,22,41,82,0,8.5,6.0,2.0,0.4247053421717343,2.0,4.0,1.3087171,-0.041041251,12,36,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
42,2.0,19.0,9,22,42,46244,5.0,1.0,4,44,6,0.0,7,4,1,1141,9,17,183,92,1,391,9,17,189,82,1988,8.0,4.0,3.0,-0.0883559393493102,2.0,3.0,0.18058881,-0.87218261,12,36,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
64,2.0,19.0,9,22,282,46282,4.0,2.0,2,7,1,1.0,6,4,1,451,9,22,77,92,1,888,9,22,74,82,0,8.1,7.0,3.0,0.1396712968822652,4.0,2.0,0.18058881,-0.87218261,12,36,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
57,0.0,6.0,9,22,282,46282,3.0,3.0,7,44,6,0.0,7,4,1,2440,3,2,269,92,1,1749,3,2,266,82,1990,3.8,6.0,2.0,-0.0313491302914166,2.0,3.0,-0.94753951,-0.87218261,12,36,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
68,0.0,11.0,9,22,282,46282,5.0,2.0,3,13,1,2.0,6,4,1,450,9,22,284,92,1,886,9,22,281,82,0,8.4,6.0,3.0,1.279807478040141,3.0,2.0,1.3087171,-0.87218261,12,36,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
75,0.0,8.0,9,22,282,46282,3.0,2.0,3,12,1,5.0,0,4,1,703,9,22,44,92,1,1414,9,22,281,82,2000,8.2,6.0,2.0,-0.4303967936966728,3.0,3.0,0.18058881,-0.87218261,12,36,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
63,1.0,13.0,9,22,282,46282,3.0,,3,3,6,0.0,7,4,1,2162,9,22,43,92,1,4634,9,22,40,82,1958,9.1,6.0,3.0,0.2536849149980525,3.0,1.0,0.18058881,-0.041041251,12,36,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
59,0.0,3.0,9,22,282,46284,6.0,,0,30,1,1.0,0,4,1,450,9,22,284,92,1,886,9,22,281,82,0,10.0,6.0,2.0,0.5387189602875215,2.0,3.0,-0.94753951,1.6212416,12,36,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
42,0.0,8.0,9,22,282,46284,5.0,2.0,4,10,6,0.0,7,4,1,32,3,2,254,92,1,731,3,2,251,82,2007,9.0,7.0,3.0,0.4817121512296279,3.0,1.0,0.18058881,-0.87218261,12,36,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
29,2.0,19.0,9,22,282,46286,5.0,,3,12,6,0.0,7,4,1,896,9,0,148,92,1,1811,9,0,145,82,2021,8.3,7.0,2.0,0.7667461965190969,1.0,4.0,1.3087171,-0.041041251,12,36,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
44,1.0,13.0,9,22,282,46286,3.0,,7,14,1,0.0,6,4,1,677,9,22,284,92,1,1358,9,22,113,82,1985,5.1,6.0,1.0,0.7667461965190969,0.0,4.0,0.18058881,1.6212416,12,36,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
69,2.0,20.0,9,22,282,46286,6.0,4.0,0,30,6,0.0,7,4,1,1730,0,14,404,92,1,4173,0,32,345,82,1993,8.0,0.0,3.0,-1.28549892956508,4.0,2.0,1.3087171,-0.041041251,12,36,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
74,1.0,15.0,9,22,282,46286,5.0,6.0,10,28,6,0.0,7,4,1,1141,9,17,183,92,1,2314,9,17,180,82,1974,6.0,6.0,3.0,-1.228492120507186,4.0,2.0,0.18058881,-0.87218261,12,36,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
63,1.0,16.0,9,22,282,46286,3.0,1.0,6,18,6,0.0,7,4,1,2042,9,9,175,92,1,2828,9,9,383,82,1996,4.2,4.0,3.0,0.0256576787664775,4.0,2.0,0.18058881,-0.87218261,12,36,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
33,2.0,19.0,9,22,41,46325,6.0,,4,44,6,0.0,7,4,1,298,9,22,43,92,1,545,9,22,40,82,0,9.3,2.0,3.0,0.8807598146348846,2.0,3.0,1.3087171,-0.87218261,12,36,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
59,2.0,19.0,9,22,41,46325,3.0,2.0,10,28,1,1.0,0,4,1,285,9,22,43,92,1,511,9,22,40,82,0,7.9,7.0,3.0,2.533957277313805,3.0,2.0,-0.94753951,-0.87218261,12,36,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
56,1.0,13.0,9,22,41,46325,3.0,3.0,4,10,1,2.0,0,4,1,2513,9,22,231,92,1,2283,9,22,228,82,0,6.2,7.0,2.0,0.1966781059401588,3.0,3.0,-0.94753951,-0.87218261,12,36,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
54,2.0,19.0,9,22,41,46325,4.0,2.0,10,28,1,2.0,0,4,1,860,9,22,43,92,1,545,9,22,40,82,0,8.3,6.0,3.0,0.4817121512296279,3.0,1.0,1.3087171,-0.87218261,12,36,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
18,1.0,18.0,9,22,41,46325,3.0,,10,28,1,2.0,0,4,1,298,9,22,43,92,1,545,9,22,40,82,0,7.0,6.0,2.0,0.0256576787664775,2.0,4.0,-0.94753951,-0.041041251,12,36,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
34,1.0,17.0,9,22,41,46325,5.0,1.0,6,19,1,2.0,3,4,0,2513,16,38,404,65,0,4876,16,38,401,58,2012,4.1,4.0,1.0,-0.6584240299282483,3.0,3.0,-2.0756679,0.79010016,12,36,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
61,0.0,7.0,9,22,41,46325,3.0,2.0,4,43,6,0.0,7,4,1,1353,13,29,204,92,1,2646,13,29,201,82,1994,6.1,0.0,1.0,-0.0883559393493102,1.0,4.0,0.18058881,-0.87218261,12,36,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
29,0.0,11.0,9,22,41,46325,5.0,1.0,3,12,1,0.0,0,4,1,298,9,22,43,92,1,545,9,22,40,82,0,8.5,4.0,3.0,0.1966781059401588,2.0,4.0,0.18058881,-0.041041251,12,36,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
60,2.0,19.0,9,22,41,46342,3.0,,9,44,6,0.0,7,4,1,1141,9,17,183,92,1,2314,9,17,180,82,2005,9.0,6.0,2.0,-0.0883559393493102,2.0,2.0,-0.94753951,0.79010016,12,36,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
54,1.0,18.0,9,22,41,46342,3.0,1.0,7,31,1,1.0,0,4,1,2252,9,22,43,92,1,4386,9,22,40,82,0,9.0,7.0,3.0,1.051780241808566,3.0,2.0,0.18058881,-0.87218261,12,36,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
69,1.0,18.0,9,22,41,46342,5.0,2.0,3,40,1,0.0,0,4,1,298,9,22,43,92,1,545,9,22,40,82,0,6.1,6.0,2.0,0.2536849149980525,2.0,2.0,0.18058881,-0.87218261,12,36,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
58,0.0,10.0,9,22,41,46348,2.0,1.0,7,44,1,1.0,0,4,1,557,9,38,98,92,1,1141,9,38,95,82,2015,7.0,4.0,3.0,-1.969580638259806,4.0,2.0,-0.94753951,-0.041041251,12,36,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
58,1.0,18.0,9,22,41,46348,6.0,2.0,9,35,1,1.0,0,4,1,557,9,9,98,92,1,1141,9,9,95,82,2012,8.0,2.0,0.0,1.678855141445398,4.0,4.0,1.3087171,-0.87218261,12,36,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
57,1.0,15.0,9,22,41,46354,3.0,,3,44,1,1.0,0,4,1,692,9,22,43,92,1,1388,9,22,40,82,1964,,0.0,2.0,-0.1453627484072038,2.0,2.0,-0.94753951,0.79010016,12,36,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
47,0.0,9.0,9,22,41,46395,3.0,,0,1,6,0.0,7,4,1,285,9,22,43,92,1,511,9,22,40,82,1975,2.9,4.0,1.0,-0.0313491302914166,4.0,1.0,-0.94753951,0.79010016,12,36,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
29,1.0,13.0,9,9,41,46395,3.0,,3,3,1,0.0,0,4,1,467,9,9,81,92,1,1038,9,9,78,82,0,5.0,4.0,2.0,-0.0883559393493102,3.0,1.0,0.18058881,0.79010016,18,36,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
41,0.0,7.0,9,22,41,46395,5.0,,3,44,1,1.0,0,4,1,285,9,22,43,92,1,511,9,22,40,82,0,3.8,6.0,1.0,0.5387189602875215,1.0,2.0,0.18058881,-0.87218261,12,36,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
35,1.0,13.0,9,22,41,46395,4.0,,10,28,6,0.0,7,4,1,298,9,22,43,92,1,511,9,22,40,82,0,7.5,6.0,3.0,-2.197607874491381,2.0,3.0,0.18058881,0.79010016,12,36,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
49,0.0,10.0,9,22,41,46395,5.0,1.0,3,3,1,0.0,0,4,1,285,9,22,43,92,1,511,9,22,40,82,1972,,4.0,2.0,-0.3163831755808856,2.0,2.0,-0.94753951,0.79010016,12,36,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
65,1.0,18.0,9,22,41,46395,4.0,1.0,10,28,1,1.0,0,4,1,557,9,9,98,92,1,1141,9,9,95,82,2021,9.0,6.0,3.0,0.0826644878243711,4.0,2.0,0.18058881,1.6212416,12,36,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
20,1.0,12.0,9,22,41,46395,5.0,,3,12,1,0.0,6,4,1,285,9,22,43,92,1,511,9,22,40,82,0,8.5,6.0,2.0,-1.228492120507186,2.0,1.0,-0.94753951,-0.87218261,12,36,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
51,1.0,15.0,9,22,41,46395,2.0,,4,43,1,0.0,0,4,1,285,9,22,43,92,1,511,9,22,40,82,0,7.1,6.0,2.0,-0.0883559393493102,2.0,3.0,0.18058881,-0.041041251,12,36,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
66,1.0,12.0,9,22,41,46395,3.0,1.0,10,28,1,2.0,6,4,1,557,9,9,98,92,1,1141,9,9,95,82,1995,1.0,6.0,3.0,-0.2593763665229915,3.0,3.0,0.18058881,-0.041041251,12,36,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
50,1.0,18.0,9,22,41,46397,3.0,,10,28,1,3.0,0,4,1,1826,9,22,43,92,1,511,9,22,40,82,0,6.0,6.0,1.0,-1.228492120507186,2.0,2.0,0.18058881,0.79010016,12,36,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
39,1.0,14.0,9,22,41,46397,3.0,,4,8,1,0.0,0,4,1,439,9,9,386,92,1,1663,9,9,383,82,2008,8.5,6.0,2.0,-1.228492120507186,3.0,2.0,0.18058881,-0.87218261,12,36,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
45,1.0,18.0,9,22,41,46399,5.0,2.0,10,28,3,2.0,7,3,1,285,9,22,43,92,1,511,9,22,40,82,0,8.2,7.0,2.0,-0.4303967936966728,2.0,3.0,-0.94753951,0.79010016,12,36,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
51,0.0,0.0,9,22,41,46399,5.0,,3,3,1,1.0,0,4,1,285,9,22,43,92,1,511,9,22,40,82,0,7.0,2.0,1.0,-0.2593763665229915,2.0,4.0,-0.94753951,1.6212416,12,36,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
23,0.0,6.0,9,22,41,46399,3.0,,10,28,3,4.0,7,3,1,285,9,22,43,92,1,511,9,22,40,82,2004,9.0,4.0,3.0,0.1966781059401588,3.0,1.0,1.3087171,-0.87218261,12,36,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
65,0.0,8.0,9,22,41,46414,5.0,3.0,10,28,1,1.0,6,4,1,677,9,22,116,92,1,1358,9,22,113,82,0,2.9,4.0,3.0,-1.912573829201912,1.0,4.0,0.18058881,-0.87218261,12,36,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
59,1.0,14.0,9,22,41,46419,3.0,4.0,10,28,1,1.0,6,4,1,814,5,12,133,92,1,1647,5,12,130,82,2005,2.5,0.0,1.0,1.051780241808566,2.0,3.0,-0.94753951,0.79010016,12,36,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
69,0.0,2.0,9,22,41,46419,6.0,2.0,3,12,1,1.0,0,4,0,2513,16,38,404,91,1,1468,9,9,175,82,1979,1.3,6.0,2.0,-0.6584240299282483,2.0,4.0,1.3087171,2.4523828,12,36,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
47,1.0,16.0,9,22,41,46419,6.0,,4,8,6,0.0,7,4,1,223,2,1,33,92,1,1412,9,9,383,82,2020,5.0,4.0,3.0,-0.7154308389861421,3.0,3.0,0.18058881,-0.041041251,12,36,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
71,1.0,18.0,9,9,173,46446,3.0,2.0,10,28,6,0.0,7,4,0,2513,16,38,404,43,0,4876,16,38,401,36,2005,7.1,2.0,2.0,-0.0883559393493102,0.0,4.0,1.3087171,0.79010016,18,36,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
38,1.0,12.0,9,9,173,46459,3.0,2.0,4,44,1,2.0,0,4,1,2375,9,9,386,92,1,4635,9,9,383,82,0,8.7,2.0,2.0,0.2536849149980525,2.0,3.0,0.18058881,-0.041041251,18,36,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
35,1.0,18.0,9,9,173,46459,3.0,2.0,3,12,1,1.0,0,4,1,523,9,9,175,92,1,3528,9,9,172,82,0,7.1,6.0,2.0,0.3106917240559465,3.0,3.0,0.18058881,-0.87218261,18,36,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
49,2.0,20.0,9,9,173,46459,5.0,1.0,4,43,6,0.0,7,4,1,557,9,9,98,92,1,1141,9,9,95,82,0,5.1,7.0,2.0,-2.311621492607169,3.0,2.0,1.3087171,2.4523828,18,36,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
34,1.0,13.0,9,9,173,46459,5.0,,9,35,6,0.0,7,4,1,285,9,22,43,92,1,3528,9,9,172,82,0,7.1,2.0,3.0,-0.9434580752177172,4.0,3.0,0.18058881,-0.87218261,18,36,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
41,2.0,19.0,9,9,385,46483,3.0,,3,13,6,0.0,7,4,1,557,9,9,98,92,1,886,9,22,281,82,2003,6.5,6.0,3.0,-0.6584240299282483,4.0,2.0,0.18058881,-0.87218261,18,36,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
52,1.0,18.0,9,9,385,46483,5.0,1.0,10,28,1,0.0,0,4,1,459,9,9,79,92,1,912,9,9,76,82,0,2.1,4.0,0.0,0.2536849149980525,2.0,4.0,-0.94753951,2.4523828,18,36,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
48,0.0,10.0,9,9,385,46485,4.0,,10,28,3,0.0,7,3,1,2375,9,9,386,92,1,4635,9,9,383,82,1972,6.1,6.0,2.0,-1.798560211086125,3.0,1.0,-0.94753951,-0.87218261,18,36,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
54,2.0,21.0,9,9,385,46486,6.0,2.0,0,33,1,0.0,6,4,1,2375,9,9,386,92,1,4635,9,9,383,82,0,8.5,6.0,3.0,1.792868759561186,2.0,2.0,0.18058881,-0.87218261,18,36,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
49,1.0,18.0,9,9,385,46487,5.0,2.0,3,3,6,0.0,7,4,0,2513,16,38,404,61,0,4876,16,38,401,54,1989,1.0,7.0,2.0,0.5957257693454155,4.0,2.0,0.18058881,0.79010016,18,36,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
20,1.0,12.0,9,9,385,46499,6.0,,3,44,1,0.0,0,4,1,2375,9,9,386,92,1,2739,9,9,383,82,0,3.4,6.0,2.0,0.1396712968822652,2.0,2.0,0.18058881,0.79010016,18,36,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
